time,AWS,CHIRPS,WRF
07.12.2014,4.533333333,1.8550258,7.2957797
08.12.2014,15.63333333,0.91630757,8.482309
09.12.2014,7.966666667,3.9470482,8.271055
10.12.2014,3.333333333,3.6058438,6.665568
11.12.2014,4.366666667,0.527816,6.3247538
12.12.2014,17.26666667,4.6160245,5.0328326
13.12.2014,10.06666667,1.9049822,5.4091763
14.12.2014,1.8,1.3974509,7.2648787
15.12.2014,11.26666667,2.1270351,4.9114203
16.12.2014,11.83333333,3.9434316,6.8184834
17.12.2014,10.96666667,2.0559967,4.494346
18.12.2014,0,3.4544005,0.5591033
19.12.2014,0,0.2926157,0.2333368
20.12.2014,0,0.3069327,0.45295107
21.12.2014,0,1.4769024,0.6709965
22.12.2014,0,1.3233587,0.16800173
23.12.2014,0.433333333,0,1.9688691
24.12.2014,6.133333333,0.7118908,3.768737
25.12.2014,4.966666667,0.08904292,5.6814666
26.12.2014,10.03333333,0.013014164,11.030292
27.12.2014,0.2,3.198983,6.2960763
28.12.2014,12.26666667,7.018109,10.8723755
29.12.2014,17.43333333,5.7026405,9.579444
30.12.2014,14.8,2.5633595,7.7977066
31.12.2014,14.2,1.4543083,9.536571
01.01.2015,8.933333333,2.9358919,8.192013
02.01.2015,1.766666667,1.804289,5.720595
03.01.2015,0.666666667,0,7.8327093
04.01.2015,1.1,0.7797239,5.595754
05.01.2015,2.333333333,0.34093297,4.0590763
06.01.2015,7.9,0.57474875,3.2612119
07.01.2015,0,0.43464953,0.40126735
08.01.2015,0,0,0.08128849
09.01.2015,0,0,0.30694202
10.01.2015,0,0,1.0126514
11.01.2015,1.133333333,1.0131267,4.806913
12.01.2015,0.566666667,2.0787082,2.8932188
13.01.2015,0,0,2.0410676
14.01.2015,0,0,0.6400968
15.01.2015,0,0,0.7389685
16.01.2015,0,0.17070608,2.8008046
17.01.2015,9.366666667,0.8553369,5.0442123
18.01.2015,10.4,1.2370927,4.7972507
19.01.2015,23.86666667,1.13329,3.6371412
20.01.2015,9.233333333,8.48529,13.966877
21.01.2015,21.46666667,2.492617,12.0033045
22.01.2015,6.366666667,8.6301775,8.460231
23.01.2015,6.833333333,7.5788965,7.057392
24.01.2015,11.23333333,3.4203804,7.6255364
25.01.2015,4.433333333,1.20045,8.545295
26.01.2015,4.766666667,8.047768,4.5065517
27.01.2015,0,11.187095,1.1998174
28.01.2015,0.2,6.228894,6.0861225
29.01.2015,3.066666667,2.1039078,9.951389
30.01.2015,13.93333333,0.839282,7.590697
31.01.2015,5.7,5.015771,5.437754
01.02.2015,0.9,1.872788,0.56009465
02.02.2015,0,1.5359479,0.681985
03.02.2015,2.1,0.059956156,0.90085596
04.02.2015,1.266666667,5.580214,3.3283954
05.02.2015,11.43333333,8.122486,8.231003
06.02.2015,14.96666667,2.3612838,10.856503
07.02.2015,6.966666667,9.932888,4.946305
08.02.2015,0.3,14.750779,4.32403
09.02.2015,0.266666667,0.7602156,1.4110987
10.02.2015,0,0.29317006,0.3307979
11.02.2015,0,2.157737,0.48626342
12.02.2015,0,0.89741886,9.966866
13.02.2015,0.633333333,15.689,0.3022013
14.02.2015,8.633333333,1.4397329,6.804443
15.02.2015,11.56666667,5.371009,5.377486
16.02.2015,6.333333333,2.0885444,9.287742
17.02.2015,0,6.2757635,1.4756447
18.02.2015,0,4.3957653,0
19.02.2015,0,6.572932,0.03922889
20.02.2015,0,5.1848607,0.056393974
21.02.2015,0,1.4753423,0.35291392
22.02.2015,2.866666667,2.8655114,2.0600176
23.02.2015,4.8,2.0347815,5.456616
24.02.2015,5.566666667,13.045363,5.7100945
25.02.2015,1,12.383569,1.2194686
26.02.2015,2.266666667,1.515153,3.1393068
27.02.2015,0.366666667,1.6909478,10.6624775
28.02.2015,4.133333333,2.989428,10.340002
01.03.2015,9.633333333,11.211831,7.8719544
02.03.2015,12.6,10.494234,8.9141865
03.03.2015,10.96666667,17.16343,11.788122
04.03.2015,1.966666667,7.325218,12.276772
05.03.2015,3.533333333,19.89537,9.280175
06.03.2015,2.166666667,27.348625,12.037178
07.03.2015,4,0.3670518,2.5869138
08.03.2015,0,0.06962258,1.9686267
09.03.2015,0.166666667,0.72286165,0.043204673
10.03.2015,0,0.5835706,0.059135254
11.03.2015,0,1.9905616,1.9748306
12.03.2015,4.966666667,0.6138542,6.560533
13.03.2015,7,3.2700422,4.1374125
14.03.2015,4.266666667,4.348112,11.477868
15.03.2015,2.566666667,1.1645861,18.476088
16.03.2015,4.633333333,1.6474347,10.547831
17.03.2015,6.466666667,5.111123,3.9096894
18.03.2015,18.23333333,1.3281212,12.109011
19.03.2015,11.6,5.77636,9.803343
20.03.2015,14.43333333,0.04705229,11.377415
21.03.2015,13.06666667,8.29969,12.559684
22.03.2015,12.06666667,2.0703743,4.535581
23.03.2015,12.56666667,3.7108774,8.306007
24.03.2015,2.033333333,0.63009405,6.0046263
25.03.2015,0,0.8538477,1.9143584
26.03.2015,0,0.0670848,0.6622063
27.03.2015,3.366666667,0.5407203,1.8060669
28.03.2015,2.1,1.3825136,4.5544543
29.03.2015,5.7,14.883124,6.812035
30.03.2015,6.333333333,6.585156,0.8415833
31.03.2015,8.5,2.8483274,6.3066597
01.04.2015,4.466666667,5.752821,5.3959146
02.04.2015,3.266666667,0.08543546,0.6270338
03.04.2015,5.933333333,2.3045046,7.01973
04.04.2015,12,4.7957554,9.381785
05.04.2015,1.166666667,5.0448184,4.525556
06.04.2015,0.1,1.5521982,1.6258796
07.04.2015,1.266666667,1.0764595,3.6580005
08.04.2015,6.133333333,0.66734546,4.4928126
09.04.2015,2.833333333,0.030606646,6.240184
10.04.2015,10.36666667,0.8969866,3.9759681
11.04.2015,0,0.4456345,0.77284294
12.04.2015,1.233333333,0,0.9446419
13.04.2015,0.2,0.15380138,3.5016222
14.04.2015,0,0,8.098283
15.04.2015,9.366666667,1.980383,5.819053
16.04.2015,0,2.0388577,5.2935824
17.04.2015,1.466666667,2.101282,4.6951647
18.04.2015,0,2.319174,3.8393521
19.04.2015,1.533333333,0.5465481,1.8768697
20.04.2015,0,0.54096174,3.1704009
21.04.2015,5.766666667,4.0119023,1.7696635
22.04.2015,0,9.10621,0.95113957
23.04.2015,0.533333333,0,1.1263645
24.04.2015,0,0.07975383,0.3634435
25.04.2015,0,0,0.04550867
26.04.2015,0,0,0.47138822
27.04.2015,0,0,0.4127431
28.04.2015,4.933333333,4.217478,4.2961407
29.04.2015,0.766666667,3.2054164,2.638397
30.04.2015,8.466666667,0.2800039,5.863108
01.05.2015,1.6,0.61402303,2.0003583
02.05.2015,0.9,21.112242,3.5216544
03.05.2015,0.1,2.9798768,2.9482791
04.05.2015,0.2,0.78989196,5.7031674
05.05.2015,0,0,9.404616
06.05.2015,0.7,1.3079808,4.152602
07.05.2015,0,1.2738994,0.22777605
08.05.2015,0,1.0401384,0.010844376
09.05.2015,0,0.030738989,0.4807215
10.05.2015,0.533333333,0,0
11.05.2015,0,0,0.002188443
12.05.2015,2.6,0,1.5836232
13.05.2015,9.466666667,0.53166896,3.5693722
14.05.2015,9.7,0.21117388,3.429706
15.05.2015,2.866666667,0.94758326,3.2223063
16.05.2015,4.833333333,0.37135234,8.216771
17.05.2015,10.83333333,0,5.9056163
18.05.2015,6,0.029187413,5.86114
19.05.2015,0.433333333,0,1.5933815
20.05.2015,0,0,3.4080148
21.05.2015,0,0,2.324508
22.05.2015,0,0,0.25844896
23.05.2015,0,0,0.8048132
24.05.2015,0.066666667,0,1.7084193
25.05.2015,0,0.026913509,0.09251894
26.05.2015,0,0.084306955,1.1738585
27.05.2015,2.133333333,0.4233239,0.9767068
28.05.2015,1.633333333,0,0.6525654
29.05.2015,0.133333333,0,0.23813713
30.05.2015,1.266666667,1.8739874,2.1727486
31.05.2015,0.5,0.0547425,1.1372676
01.06.2015,0.133333333,0.15351686,0
02.06.2015,0.633333333,0,0.2439126
03.06.2015,0.733333333,0.025637297,0.37698913
04.06.2015,0,0,0.002827906
05.06.2015,0,0,0.03276767
06.06.2015,0,0,0.32392007
07.06.2015,0,0,0
08.06.2015,0,0,0.020592956
09.06.2015,0,0,0.7184006
10.06.2015,0.466666667,0.9481786,0.83345497
11.06.2015,0,0.8703888,0.003237924
12.06.2015,0,0,0.003071317
13.06.2015,0.033333333,0,0.49996987
14.06.2015,0,0,0.40801367
15.06.2015,0,0,0.13369046
16.06.2015,0,0,0.31999263
17.06.2015,0,0,0.08315179
18.06.2015,0,0,0
19.06.2015,0,0,0
20.06.2015,0,0,0.32067347
21.06.2015,0,0,0
22.06.2015,0,0,0
23.06.2015,0,0,0.002520333
24.06.2015,0,0,0
25.06.2015,0,0,0
26.06.2015,0,0.03287537,0
27.06.2015,0,0.19956514,0
28.06.2015,0,0,0
29.06.2015,0,0,0.010742513
30.06.2015,0,0,0.016304944
01.07.2015,0,0,0
02.07.2015,0,0,0.005326608
03.07.2015,0,0,0.24779777
04.07.2015,1.333333333,0,0.5263985
05.07.2015,0,0,0
06.07.2015,0,0.5311133,0
07.07.2015,0,0,0.008096961
08.07.2015,0,0,0
09.07.2015,0,0,0
10.07.2015,0,0,0
11.07.2015,0,0,0
12.07.2015,0,0,0.19380492
13.07.2015,0,0,0
14.07.2015,0,0.6201601,0.023341022
15.07.2015,0,0,0.10059318
16.07.2015,0,0.17738587,0.24027608
17.07.2015,0.7,0,0.7473933
18.07.2015,0,0,0.12289196
19.07.2015,0,0,0.028504275
20.07.2015,0,0,0
21.07.2015,0,0,0
22.07.2015,0,0,0.4331558
23.07.2015,0.066666667,0,0.29178405
24.07.2015,0,0,0
25.07.2015,0,0,0
26.07.2015,0,0,0.05410356
27.07.2015,0.8,0,0.093924776
28.07.2015,0,0.8512049,0
29.07.2015,0,0,0
30.07.2015,0,0,0
31.07.2015,0,0,0
01.08.2015,0,0,0
02.08.2015,0,0,0
03.08.2015,0,0,0.015495412
04.08.2015,0,0.03909177,0.04433217
05.08.2015,0,0.025347147,0.32925856
06.08.2015,0,0,0.008403758
07.08.2015,0,0,0
08.08.2015,0,0,0.011387973
09.08.2015,0,0,0
10.08.2015,0,2.067008,0.07752106
11.08.2015,0,0,0
12.08.2015,0.033333333,0,0.18394625
13.08.2015,0,0.905836,0.14166142
14.08.2015,0.833333333,0,0.12736751
15.08.2015,0,0,0.7854743
16.08.2015,0,1.286689,0.034172084
17.08.2015,0,0,0
18.08.2015,0,0,0
19.08.2015,0,0,0.100284986
20.08.2015,0,0,0
21.08.2015,0,0,0.054240685
22.08.2015,0,0,0.011615587
23.08.2015,0,0,0.57562876
24.08.2015,0,0,0.5730125
25.08.2015,0,0,0.026282197
26.08.2015,0,3.3175507,0.95288247
27.08.2015,0,0,0.44131038
28.08.2015,0,0.023632294,0.123274915
29.08.2015,0,1.3547597,0.010071147
30.08.2015,0,0,0.005560441
31.08.2015,0,0,0.007591892
01.09.2015,0,0,0.014321058
02.09.2015,0,0,0.61877805
03.09.2015,0,0,0.15220362
04.09.2015,0,0,0
05.09.2015,0.066666667,0.09377306,0.1720818
06.09.2015,0,0,0.4264699
07.09.2015,0,4.4104633,0.8244386
08.09.2015,0.666666667,0,1.6182775
09.09.2015,0,0,0.59170324
10.09.2015,0,0,0.28901076
11.09.2015,0,0.7221984,1.1549249
12.09.2015,1.466666667,0,0.463613
13.09.2015,0,0.98491144,0.39519677
14.09.2015,0,1.4373678,0
15.09.2015,0,0,0.042802885
16.09.2015,0,0,0
17.09.2015,0,0,1.0155665
18.09.2015,0.966666667,0.14147033,0.6183261
19.09.2015,0,6.0912437,0.72243696
20.09.2015,2.466666667,0,1.64363
21.09.2015,0.466666667,0,0.5659342
22.09.2015,0.833333333,0,0.34710628
23.09.2015,2.1,1.2343011,2.22621
24.09.2015,1.066666667,4.009944,0.88537514
25.09.2015,0.8,0,0.6829777
26.09.2015,0,0,1.0441185
27.09.2015,1,0,1.600564
28.09.2015,1.533333333,0.383207,2.1627138
29.09.2015,0.4,0.3039017,0.6679612
30.09.2015,0,4.163373,0.12315926
01.10.2015,0,0,0.059537623
02.10.2015,0,0,0
03.10.2015,0.033333333,0,3.484175
04.10.2015,0,0,0.1575523
05.10.2015,0.166666667,5.7859674,5.6680355
06.10.2015,0.6,3.6927397,7.1830297
07.10.2015,2.5,1.0284146,1.9175342
08.10.2015,1.2,0.3745663,1.9511356
09.10.2015,0.9,0.34532288,2.131722
10.10.2015,1.8,0.0364971,1.1554368
11.10.2015,3.833333333,0.107193835,2.155777
12.10.2015,0,4.8140163,0.21010588
13.10.2015,0.733333333,0,1.4149185
14.10.2015,0.7,0.7900645,3.5568607
15.10.2015,0.4,2.8144994,6.8373995
16.10.2015,0.2,0.32525477,2.648504
17.10.2015,1.6,0.13212278,0.17825
18.10.2015,0,0,0.30352342
19.10.2015,1.733333333,0.06825222,0.86893857
20.10.2015,2.9,2.7992272,2.516238
21.10.2015,4.1,0.86578524,3.9960194
22.10.2015,3.633333333,0,4.850822
23.10.2015,0.066666667,0,0.0472179
24.10.2015,0,0,1.7265162
25.10.2015,9.9,0,6.746931
26.10.2015,9.133333333,0.027028855,6.8897643
27.10.2015,0.9,0,2.040615
28.10.2015,0.7,2.6241617,4.5168843
29.10.2015,7.033333333,6.4126906,4.6444674
30.10.2015,0.233333333,5.112234,2.0808973
31.10.2015,0,0.42133522,0.25372234
01.11.2015,0,0.12035328,0
02.11.2015,0,0,0
03.11.2015,0,0,0
04.11.2015,0,0,0.1002154
05.11.2015,0,1.7748489,1.0287707
06.11.2015,4.933333333,7.974579,5.680318
07.11.2015,1.033333333,6.179861,9.109509
08.11.2015,3.166666667,3.246698,6.4196224
09.11.2015,6.633333333,2.468832,1.427194
10.11.2015,0.066666667,0.2803228,4.7733397
11.11.2015,2.633333333,1.8575217,2.9849505
12.11.2015,8.8,0.27000302,2.0211165
13.11.2015,2.5,1.0312725,2.739717
14.11.2015,4.233333333,0,3.7892683
15.11.2015,1.7,0,2.7702043
16.11.2015,6.033333333,0.18679075,4.9218206
17.11.2015,4.9,1.4788909,5.403728
18.11.2015,10.53333333,2.792425,6.2578955
19.11.2015,0.1,3.1182625,5.872518
20.11.2015,0.8,0.35209155,0.037618555
21.11.2015,4.766666667,0.49888626,0.19791624
22.11.2015,0,10.901985,0.237023
23.11.2015,0,0.5328522,0.241514
24.11.2015,0.7,0,2.5459754
25.11.2015,2.966666667,0,0.7713299
26.11.2015,4.966666667,0.8758407,0.67704374
27.11.2015,1.633333333,0.56772935,2.5102916
28.11.2015,0.6,0.4697725,2.2867064
29.11.2015,3.933333333,0.011334791,3.3208005
30.11.2015,8.133333333,1.1251626,8.4686775
01.12.2015,5.966666667,10.108365,7.1488953
02.12.2015,0,13.093176,1.9440337
03.12.2015,10.13333333,4.3770595,9.781768
04.12.2015,5.4,8.126278,7.8214545
05.12.2015,0.966666667,0.8647185,2.80989
06.12.2015,0,0,0.93062645
07.12.2015,0,0,0.49437916
08.12.2015,0,0,2.1180692
09.12.2015,1.033333333,0.10006184,3.750211
10.12.2015,0,1.0818594,0.7537709
11.12.2015,0.1,0.33730707,0.45930576
12.12.2015,0,0,0
13.12.2015,0.5,0,0.3471123
14.12.2015,0,0,4.640497
15.12.2015,0.4,0,2.090191
16.12.2015,0,0,0.11616472
17.12.2015,2.933333333,1.3640541,0.66865736
18.12.2015,2.766666667,3.8916204,6.326886
19.12.2015,4.233333333,3.1954808,5.119838
20.12.2015,1.933333333,4.2714005,2.3937554
21.12.2015,2.333333333,0.51672316,4.507658
22.12.2015,9.133333333,0.32808846,6.418871
23.12.2015,7.2,0.20519044,6.6313543
24.12.2015,2.566666667,0.6308482,4.144069
25.12.2015,5.9,0,1.0167384
26.12.2015,3.066666667,0.28202307,4.475594
27.12.2015,4.933333333,0,3.834621
28.12.2015,7.433333333,0.24902041,4.372177
29.12.2015,4.1,3.2678766,4.4369345
30.12.2015,8.166666667,0.99038726,3.656713
31.12.2015,5.2,1.2119272,3.2228694
01.01.2016,0.033333333,0.1055275,1.0366857
02.01.2016,0,0,0.3687971
03.01.2016,0.066666667,0.07367287,0.82885146
04.01.2016,0.133333333,0.19688828,0.95884824
05.01.2016,2,0.512501,4.2421694
06.01.2016,5.5,0.09554766,2.5110633
07.01.2016,0,0.57390106,0.44001025
08.01.2016,0,0,0.17340845
09.01.2016,0,0,0.25291932
10.01.2016,0,0,0.027288927
11.01.2016,0,0,0.1278194
12.01.2016,0,0.27451873,0
13.01.2016,0,0.051876947,0.1593592
14.01.2016,0,0,0.8966833
15.01.2016,0,0.069159314,0.21022499
16.01.2016,0,0.581081,0.28937563
17.01.2016,0,0,4.3116207
18.01.2016,1.6,0,5.217129
19.01.2016,3.866666667,3.4440944,12.931502
20.01.2016,8.333333333,22.229553,6.0071864
21.01.2016,1.233333333,4.8402057,0.8309514
22.01.2016,0,0,0.2101746
23.01.2016,0,0,0
24.01.2016,0,0,0
25.01.2016,2.5,0.032267608,0.37039658
26.01.2016,0,2.5043192,0.62417316
27.01.2016,3.266666667,8.0566225,2.200037
28.01.2016,1.066666667,9.488927,2.5063825
29.01.2016,5.266666667,3.85763,9.033555
30.01.2016,8.233333333,0.09656891,8.5389
31.01.2016,5.466666667,1.7844166,8.688856
01.02.2016,9.066666667,12.935229,12.204935
02.02.2016,13.3,2.6196458,3.515466
03.02.2016,3.766666667,2.8200712,4.4964705
04.02.2016,5.766666667,2.8583832,8.081986
05.02.2016,3.4,1.3043975,9.8855505
06.02.2016,1.566666667,12.855335,4.090721
07.02.2016,3.166666667,5.835402,0.8844969
08.02.2016,0.366666667,0.37918505,0.908797
09.02.2016,0.166666667,0,0.9974294
10.02.2016,2.4,0.5732695,1.7844672
11.02.2016,16.73333333,5.9250216,9.699691
12.02.2016,9.633333333,6.8385477,11.933809
13.02.2016,7.333333333,7.1535115,11.747209
14.02.2016,0,3.4391468,0.5500471
15.02.2016,0,0,0.021117743
16.02.2016,0.066666667,0,1.0592163
17.02.2016,1.2,2.4934988,4.7377963
18.02.2016,2.8,0.10902669,1.2007487
19.02.2016,2.166666667,0.026593316,2.367166
20.02.2016,4.633333333,8.870814,10.962767
21.02.2016,0,3.2373934,1.9973124
22.02.2016,8.466666667,1.9539326,2.14037
23.02.2016,5.266666667,3.5595171,4.0003757
24.02.2016,6.566666667,1.9399813,4.247462
25.02.2016,8.966666667,10.3635845,3.332141
26.02.2016,1.8,2.462001,1.2843885
27.02.2016,22.43333333,3.2329493,2.9236124
28.02.2016,21.53333333,1.1987561,13.705409
01.03.2016,5.133333333,14.29193,9.016227
02.03.2016,9.433333333,11.206287,4.440615
03.03.2016,4.3,6.7821527,3.247146
04.03.2016,0.633333333,2.1445446,1.6704693
05.03.2016,17.7,4.778753,4.923012
06.03.2016,10.93333333,7.0293803,17.442713
07.03.2016,7.166666667,16.803377,10.1368885
08.03.2016,5.433333333,4.544359,9.852189
09.03.2016,3.933333333,2.4325836,12.381286
10.03.2016,2,4.2083015,5.0548725
11.03.2016,0,32.98995,1.6585566
12.03.2016,0.1,2.6918638,5.4765363
13.03.2016,0,0.3501945,3.114665
14.03.2016,14.26666667,1.3086282,7.7661285
15.03.2016,0,1.7456189,0.39020413
16.03.2016,0.1,0,0.70509064
17.03.2016,0,0,0.76808107
18.03.2016,0,0,0
19.03.2016,0.6,1.8163561,1.816721
20.03.2016,4.766666667,0,3.427905
21.03.2016,2.166666667,1.557015,3.6222718
22.03.2016,1.3,0.22943902,1.1828384
23.03.2016,0,3.6827478,2.0751638
24.03.2016,0,0,0.19329824
25.03.2016,4.3,0.25046492,1.2299591
26.03.2016,1.6,2.039553,1.604384
27.03.2016,11.2,5.8821783,13.368062
28.03.2016,11.96666667,2.9268966,6.084678
29.03.2016,3,7.8709774,6.468662
30.03.2016,0.633333333,6.6507106,4.1838408
31.03.2016,1.533333333,4.466527,0.26875693
01.04.2016,4.8,1.0849787,1.6923083
02.04.2016,12.06666667,2.8567426,9.122102
03.04.2016,3.133333333,6.1036534,6.455069
04.04.2016,0,0,3.9839735
05.04.2016,5.9,1.7132641,0.4178053
06.04.2016,0,0.3995269,0.003611572
07.04.2016,0.133333333,0.659428,1.4265839
08.04.2016,2.366666667,0.570098,3.60713
09.04.2016,2.533333333,3.4475858,6.7478895
10.04.2016,0.833333333,2.2582953,7.6254177
11.04.2016,0,2.91451,4.2205358
12.04.2016,0,13.306164,0.50448895
13.04.2016,2.1,0.90188056,4.1234426
14.04.2016,0,0.5503665,4.709134
15.04.2016,0,0.97443455,10.637721
16.04.2016,9.366666667,1.9138998,1.6337411
17.04.2016,0,0,0.49712437
18.04.2016,0,0,0.4750681
19.04.2016,8.3,0.34424153,2.0332289
20.04.2016,0.7,0.13458978,8.178596
21.04.2016,0,0,5.044639
22.04.2016,4.9,0.13926694,2.1643791
23.04.2016,7.3,2.0554285,5.1227345
24.04.2016,0,0.023085082,2.6240232
25.04.2016,0,0,1.8233663
26.04.2016,0,3.751286,3.1415296
27.04.2016,0,0.5528136,3.5322793
28.04.2016,0,0.38514873,1.3178931
29.04.2016,0,0,0.016070435
30.04.2016,0,0,0.69483906
01.05.2016,0,0,0.4805228
02.05.2016,1.133333333,4.249903,1.4273372
03.05.2016,0,0,0
04.05.2016,0,2.3845766,0.5636482
05.05.2016,0,1.3903363,0.6834358
06.05.2016,2.233333333,0,0.39001426
07.05.2016,0,0,0.4773697
08.05.2016,0,0,0.72426844
09.05.2016,0,7.4449363,0.23595951
10.05.2016,2.8,0,0.10484852
11.05.2016,0,0.26491216,0.3051033
12.05.2016,0,0,0.018003851
13.05.2016,0,1.6216166,0.050017808
14.05.2016,0,0,0.13641894
15.05.2016,0,0,0.24126208
16.05.2016,0,0,0.21773861
17.05.2016,5.166666667,0,2.1697097
18.05.2016,0,0.09846965,0.8423237
19.05.2016,0,0,0.708671
20.05.2016,0,0.6499507,2.7557964
21.05.2016,0.133333333,0,0.29563284
22.05.2016,0.533333333,0,0.002402637
23.05.2016,0.533333333,0.019243367,0.16379642
24.05.2016,0,0,0.11924412
25.05.2016,0,0,1.4697586
26.05.2016,0,4.558892,0.002409481
27.05.2016,0,0,0.19800606
28.05.2016,0,0,0
29.05.2016,0,0,0
30.05.2016,0,0,0.15346186
31.05.2016,0,0,0.571391
01.06.2016,0,0,1.1572782
02.06.2016,0,0,0.9445756
03.06.2016,0.866666667,0,0.28788745
04.06.2016,0,0.25809732,1.4702057
05.06.2016,0,0.050630335,0.6599048
06.06.2016,0.2,0,1.9063145
07.06.2016,0,0,1.037243
08.06.2016,0,0.30337706,0.5703293
09.06.2016,0.433333333,2.1464734,1.6700679
10.06.2016,0,0.17118351,0.57714665
11.06.2016,0,0.3114985,0
12.06.2016,0,0,0
13.06.2016,0,0,0
14.06.2016,0,0,0
15.06.2016,0,0,0
16.06.2016,0,0,0
17.06.2016,0,0,0
18.06.2016,0,0,0.24019161
19.06.2016,0,0,0.60578597
20.06.2016,0,0.28552157,1.0099133
21.06.2016,0,0.1475067,1.1113621
22.06.2016,0,0,0.06280248
23.06.2016,0,0,0
24.06.2016,0,0,0.009410731
25.06.2016,0,0,0.011162667
26.06.2016,0,0,0.04431221
27.06.2016,0,0,0
28.06.2016,0,0,0.005775073
29.06.2016,0,0,0
30.06.2016,0,0,0
01.07.2016,0,0,0
02.07.2016,0,0,0
03.07.2016,0,0,0
04.07.2016,0,0,0
05.07.2016,0,0.8972064,0.10189105
06.07.2016,0,0,1.9253004
07.07.2016,0,0.08235356,0.002482296
08.07.2016,0,0,0.030432237
09.07.2016,0,0,0.045117717
10.07.2016,0,0,0
11.07.2016,0,0,0
12.07.2016,0,0,0
13.07.2016,0,0,0.011080814
14.07.2016,0,0.05918663,1.1667241
15.07.2016,0,0,0.7014459
16.07.2016,0,0,0
17.07.2016,0,0,0.025920734
18.07.2016,0,0,0.13524945
19.07.2016,0,0,0
20.07.2016,0,0,0
21.07.2016,0,0,0
22.07.2016,0,0,0
23.07.2016,0.066666667,0,0
24.07.2016,0,0,0
25.07.2016,0,0.4092442,0.03362229
26.07.2016,0,0,0
27.07.2016,0,0,0
28.07.2016,0,0,0
29.07.2016,0,0,0
30.07.2016,0,0,0
31.07.2016,0,0.72775614,0.00408941
01.08.2016,0,0,0
02.08.2016,0,0,0
03.08.2016,0,0,0.08010356
04.08.2016,0,0,0
05.08.2016,0,0,0.013540756
06.08.2016,0,0,0.01664954
07.08.2016,0,0,0.10722481
08.08.2016,0,0,0.02855914
09.08.2016,0,0,0
10.08.2016,0,0.10389725,0.037833605
11.08.2016,0,0.2402859,0.5258764
12.08.2016,0.066666667,0.074667186,1.1863401
13.08.2016,0,0,0.31220955
14.08.2016,0,0,0.2713861
15.08.2016,0,0,0.11762595
16.08.2016,0,0,0
17.08.2016,0,0,0.012114879
18.08.2016,0,0,0.019409517
19.08.2016,0,2.6563737,0.09256846
20.08.2016,0,0,0.022197701
21.08.2016,0,0.43625653,0.003088542
22.08.2016,0,0.2674894,0.11647202
23.08.2016,0.8,0,0.18302327
24.08.2016,0,0,0.016996799
25.08.2016,0,0,0.08514506
26.08.2016,0,0,0.006109805
27.08.2016,0,0,0
28.08.2016,0.066666667,0.34704912,0
29.08.2016,0,0.513939,0.11582993
30.08.2016,0,2.7627735,0.33936325
31.08.2016,0,1.9397855,0.057026442
01.09.2016,0,0.024688382,0.06406273
02.09.2016,0,0,0.009769658
03.09.2016,0,0,0.07938798
04.09.2016,0,0,0.03887484
05.09.2016,0,0,0.29736972
06.09.2016,0,0.92824453,2.097841
07.09.2016,0,0,0.06254189
08.09.2016,0,0,0.047631364
09.09.2016,0,0,0.6328414
10.09.2016,0,0,0
11.09.2016,0,0,0
12.09.2016,0,0,0
13.09.2016,0,0,0
14.09.2016,0.4,0,1.5145081
15.09.2016,0.166666667,12.031793,2.6464686
16.09.2016,0,0,0.1090409
17.09.2016,0,0,0.028565207
18.09.2016,3.5,0,0.41277316
19.09.2016,0.066666667,0,1.1005532
20.09.2016,6.466666667,0.6762534,5.6351438
21.09.2016,3.866666667,0.79173726,3.6559203
22.09.2016,2,0,1.5692142
23.09.2016,0.533333333,0,0.23903005
24.09.2016,2.5,0.14035344,0.23681964
25.09.2016,0.933333333,0.33999363,5.3319993
26.09.2016,1.733333333,5.6819253,3.1698608
27.09.2016,1,0,2.1005788
28.09.2016,9,0.29134023,1.4899652
29.09.2016,3.266666667,1.230441,0.6600197
30.09.2016,4,1.5075221,2.7394567
01.10.2016,3.866666667,0,3.880776
02.10.2016,6.4,3.8863535,5.3818517
03.10.2016,1.333333333,1.1888007,2.6724918
04.10.2016,2.466666667,0.23384137,3.7708578
05.10.2016,10.2,1.8557177,7.19975
06.10.2016,1.666666667,4.1429257,4.6506553
07.10.2016,0,0,0.01230927
08.10.2016,0,0,0.3378934
09.10.2016,0.233333333,0,0.6189759
10.10.2016,0.7,10.597051,2.8602452
11.10.2016,0.8,0.3720245,1.8573928
12.10.2016,0,0,1.1072221
13.10.2016,1,5.064223,3.1456695
14.10.2016,9.233333333,4.351964,4.437254
15.10.2016,5.133333333,1.352978,2.5114102
16.10.2016,0.9,0.858598,1.7198788
17.10.2016,0.866666667,2.4762897,1.0785636
18.10.2016,0.2,0.27445203,2.2311687
19.10.2016,1.366666667,0.86717695,1.4122833
20.10.2016,0.1,0,1.627443
21.10.2016,4,1.0389798,1.5427848
22.10.2016,0,0,0.33370104
23.10.2016,0,0.022909485,0.5514443
24.10.2016,0,0,0.003794674
25.10.2016,0,0,0.046292096
26.10.2016,0,0,0.021581408
27.10.2016,0,2.6458974,1.0499102
28.10.2016,0.333333333,0,1.5374933
29.10.2016,0.033333333,0,1.5216968
30.10.2016,0,2.24505,0.98246187
31.10.2016,0,0.038185075,0.41775984
01.11.2016,0,0,0
02.11.2016,0,0,0.15768236
03.11.2016,0,0.059071694,2.320123
